query1.png,Hydrant,Bus,Chimney,Hydrant,Bus,Hydrant,Car,Motorcycle,Bus,Bridge
query10.png,Chimney,Traffic Light,Traffic Light,Palm,Palm,Palm,Motorcycle,Chimney,Chimney,Bridge
query100.png,Bus,Bus,Bicycle,Bus,Hydrant,Car,Bus,Car,Bus,Motorcycle
query11.png,Palm,Motorcycle,Chimney,Hydrant,Motorcycle,Traffic Light,Motorcycle,Hydrant,Hydrant,Traffic Light
query12.png,Palm,Bus,Chimney,Chimney,Crosswalk,Hydrant,Traffic Light,Traffic Light,Bridge,Bicycle
query13.png,Traffic Light,Bridge,Crosswalk,Traffic Light,Bicycle,Crosswalk,Crosswalk,Chimney,Crosswalk,Bridge
query14.png,Car,Motorcycle,Motorcycle,Bicycle,Bus,Bicycle,Bus,Bus,Traffic Light,Car
query15.png,Crosswalk,Palm,Traffic Light,Crosswalk,Chimney,Crosswalk,Traffic Light,Chimney,Chimney,Palm
query16.png,Bicycle,Crosswalk,Car,Bus,Crosswalk,Motorcycle,Crosswalk,Crosswalk,Motorcycle,Chimney
query17.png,Car,Bridge,Motorcycle,Chimney,Bus,Bus,Bus,Hydrant,Chimney,Bus
query18.png,Crosswalk,Palm,Traffic Light,Traffic Light,Chimney,Palm,Chimney,Traffic Light,Crosswalk,Chimney
query19.png,Palm,Bus,Car,Chimney,Palm,Bus,Bicycle,Traffic Light,Crosswalk,Car
query2.png,Bridge,Bridge,Hydrant,Hydrant,Chimney,Bridge,Bridge,Bridge,Car,Motorcycle
query20.png,Bicycle,Chimney,Hydrant,Bus,Bus,Car,Hydrant,Motorcycle,Motorcycle,Bicycle
query21.png,Hydrant,Chimney,Car,Crosswalk,Crosswalk,Crosswalk,Bridge,Car,Hydrant,Car
query22.png,Traffic Light,Car,Hydrant,Motorcycle,Motorcycle,Hydrant,Crosswalk,Traffic Light,Bicycle,Hydrant
query23.png,Bus,Motorcycle,Hydrant,Bridge,Car,Bridge,Bridge,Bus,Bicycle,Bridge
query24.png,Crosswalk,Palm,Palm,Traffic Light,Traffic Light,Palm,Chimney,Crosswalk,Traffic Light,Traffic Light
query25.png,Crosswalk,Chimney,Hydrant,Motorcycle,Traffic Light,Bus,Hydrant,Bicycle,Chimney,Bicycle
