query1.png,Palm,Palm,Palm,Palm,Palm,Palm,Palm,Palm,Palm,Palm
query10.png,Palm,Palm,Palm,Palm,Palm,Palm,Palm,Palm,Palm,Palm
query100.png,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge
query11.png,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light
query12.png,Chimney,Chimney,Chimney,Chimney,Chimney,Chimney,Chimney,Chimney,Chimney,Chimney
query13.png,Car,Car,Car,Car,Car,Car,Car,Car,Car,Car
query14.png,Bicycle,Motorcycle,Motorcycle,Motorcycle,Motorcycle,Motorcycle,Motorcycle,Motorcycle,Motorcycle,Motorcycle
query15.png,Chimney,Chimney,Chimney,Chimney,Chimney,Chimney,Chimney,Chimney,Chimney,Chimney
query16.png,Chimney,Chimney,Chimney,Chimney,Chimney,Chimney,Chimney,Chimney,Chimney,Chimney
query17.png,Palm,Palm,Palm,Palm,Palm,Palm,Palm,Palm,Palm,Palm
query18.png,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light
query19.png,Car,Car,Car,Car,Car,Car,Car,Car,Car,Car
query2.png,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk
query20.png,Motorcycle,Motorcycle,Motorcycle,Motorcycle,Motorcycle,Bicycle,Motorcycle,Motorcycle,Motorcycle,Motorcycle
query21.png,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk
query22.png,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light
query23.png,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge
query24.png,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle
query25.png,Bus,Bus,Bus,Bus,Bus,Bus,Bus,Bus,Bus,Bus
query26.png,Car,Car,Car,Car,Car,Car,Car,Car,Car,Car
query27.png,Palm,Palm,Palm,Palm,Palm,Palm,Palm,Palm,Palm,Palm
query28.png,Motorcycle,Motorcycle,Motorcycle,Motorcycle,Bicycle,Motorcycle,Motorcycle,Motorcycle,Motorcycle,Motorcycle
query29.png,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant
query3.png,Chimney,Chimney,Chimney,Chimney,Bus,Chimney,Chimney,Chimney,Chimney,Chimney
query30.png,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light
query31.png,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk
query32.png,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle
query33.png,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk
query34.png,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Chimney,Crosswalk,Crosswalk
query35.png,Car,Car,Car,Car,Car,Car,Car,Car,Car,Car
query36.png,Palm,Palm,Palm,Palm,Palm,Palm,Palm,Palm,Palm,Palm
query37.png,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge
query38.png,Palm,Palm,Palm,Palm,Palm,Palm,Palm,Palm,Palm,Palm
query39.png,Bus,Bus,Bus,Bus,Bus,Bus,Bus,Bus,Bus,Bus
query4.png,Bus,Bus,Bus,Bus,Bus,Bus,Bus,Bus,Bus,Bus
query40.png,Motorcycle,Motorcycle,Motorcycle,Motorcycle,Motorcycle,Motorcycle,Motorcycle,Bicycle,Motorcycle,Motorcycle
query41.png,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle
query42.png,Chimney,Chimney,Chimney,Chimney,Chimney,Chimney,Chimney,Chimney,Chimney,Chimney
query43.png,Chimney,Chimney,Chimney,Chimney,Chimney,Chimney,Chimney,Chimney,Chimney,Chimney
query44.png,Palm,Palm,Palm,Palm,Palm,Palm,Palm,Palm,Palm,Palm
query45.png,Bus,Bus,Bus,Bus,Bus,Bus,Bus,Bus,Bus,Bus
query46.png,Bridge,Hydrant,Bridge,Chimney,Motorcycle,Traffic Light,Bus,Traffic Light,Bicycle,Palm
query47.png,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle
query48.png,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge
query49.png,Palm,Palm,Palm,Palm,Palm,Palm,Palm,Palm,Palm,Palm
query5.png,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle
query50.png,Bus,Bus,Bus,Bus,Bus,Bus,Bus,Bus,Bus,Bus
query51.png,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge
query52.png,Palm,Palm,Palm,Palm,Palm,Palm,Palm,Palm,Palm,Palm
query53.png,Bus,Bus,Bus,Bus,Bus,Bus,Bus,Bus,Bus,Bus
query54.png,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge
query55.png,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge
query56.png,Chimney,Chimney,Chimney,Chimney,Chimney,Chimney,Chimney,Chimney,Chimney,Chimney
query57.png,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant
query58.png,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant
query59.png,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge
query6.png,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle
query60.png,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light
query61.png,Bridge,Chimney,Bicycle,Motorcycle,Bridge,Chimney,Traffic Light,Bridge,Bus,Bus
query62.png,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle
